"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-03-31","68","49","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-01","65","50","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-02","69","34","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-03","72","33","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-04","70","42","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-05","59","46","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-06","63","48","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-07","65","47","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-08","71","40","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-09","74","40","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-10","76","42","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-11","71","47","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-12","64","46","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-13","69","37","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-14","72","39","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-15","65","42","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-16","55","40","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-17","65","39","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-18","72","35","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-19","82","39","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-20","88","45","85"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-21","90","47","86"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-22","86","50","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-23","65","47","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-24","67","44","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-25","65","47","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-26","76","36","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-27","83","38","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-28","74","45","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-29","74","35","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-04-30","74","33","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-01","86","42","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-02","69","52","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-03","64","52","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-04","67","43","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-05","64","41","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-06","61","36","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-07","72","35","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-08","78","43","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-09","86","40","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-10","78","44","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-11","75","37","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-12","83","36","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-13","80","40","76"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-14","80","43","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-15","77","46","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-16","90","41","82"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-17","93","44","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-18","83","45","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-19","78","44","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-20","78","48","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-21","73","44","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-22","77","37","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-23","76","42","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-24","87","41","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-25","93","51","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-26","90","53","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-27","84","51","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-28","79","47","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-29","78","48","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-30","77","50","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-05-31","75","52","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-01","77","52","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-02","75","54","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-03","84","55","76"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-04","81","52","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-05","78","55","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-06","75","50","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-07","80","51","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-08","94","44","87"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-09","97","45","93"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-10","93","51","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-11","74","52","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-12","80","45","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-13","78","53","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-14","81","55","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-15","80","49","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-16","83","45","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-17","83","50","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-18","80","50","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-19","87","43","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-20","86","43","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-21","94","44","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-22","84","49","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-23","79","49","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-24","79","53","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-25","80","53","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-26","76","53","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-27","80","53","76"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-28","83","52","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-29","85","46","82"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-06-30","85","46","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-01","92","49","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-02","87","49","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-03","92","50","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-04","85","50","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-05","78","46","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-06","72","48","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-07","81","46","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-08","84","47","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-09","80","46","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-10","85","51","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-11","91","52","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-12","83","50","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-13","77","52","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-14","85","50","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-15","75","52","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-16","80","45","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-17","75","49","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-18","81","44","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-19","89","43","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-20","91","44","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-21","81","49","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-22","75","54","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-23","83","58","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-24","81","54","76"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-25","78","56","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-26","78","54","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-27","77","52","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-29","88","49","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-30","97","47","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-07-31","89","48","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-01","84","50","76"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-02","85","52","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-03","88","49","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-04","88","50","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-05","77","51","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-06","81","53","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-07","83","51","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-08","81","49","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-09","81","51","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-10","81","53","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-11","82","52","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-12","83","51","76"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-13","78","52","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-14","75","53","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-15","71","55","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-16","78","54","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-17","86","53","82"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-18","95","46","89"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-19","93","48","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-20","83","52","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-21","84","50","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-22","82","49","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-23","83","50","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-24","78","50","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-25","89","48","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-26","91","50","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-27","88","51","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-28","87","54","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-29","84","51","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-30","80","46","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-08-31","82","52","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-01","78","50","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-02","75","53","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-03","80","54","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-04","84","53","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-05","84","50","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-06","79","53","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-07","76","54","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-08","77","53","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-09","79","47","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-10","90","40","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-11","81","43","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-12","63","54","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-13","74","47","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-14","73","41","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-15","76","43","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-16","69","52","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-17","66","53","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-18","72","43","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-19","70","42","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-20","74","41","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-21","77","40","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-22","75","40","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-23","65","50","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-24","66","52","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-25","68","48","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-26","69","43","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-27","67","51","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-28","76","40","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-29","81","40","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-09-30","79","46","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-01","78","44","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-02","78","43","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-03","80","43","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-04","86","41","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-05","89","43","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-06","90","45","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-07","95","46","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-08","88","47","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-09","75","43","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-10","67","50","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-11","69","53","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-12","65","53","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-13","80","39","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-14","87","40","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-15","80","41","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-16","68","49","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-17","72","45","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-18","72","43","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-19","69","36","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-20","70","46","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-21","79","45","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-22","75","43","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-23","65","49","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-24","78","48","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-25","84","46","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-26","83","46","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-27","81","49","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-28","69","43","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-29","75","41","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-30","73","46","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-10-31","73","41","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-01","78","35","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-02","81","36","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-03","82","34","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-04","85","36","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-05","80","36","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-06","76","43","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-07","69","41","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-08","70","39","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-09","73","33","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-10","74","36","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-11","82","36","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-12","84","36","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-13","74","36","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-14","60","47","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-15","72","39","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-16","76","38","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-17","71","43","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-18","76","51","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-19","69","50","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-20","75","38","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-21","69","46","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-22","71","37","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-23","77","39","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-24","69","33","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-25","74","39","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-26","72","28","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-27","73","30","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-28","60","31","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-29","60","34","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-11-30","69","28","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-01","76","28","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-02","75","30","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-03","74","30","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-04","61","39","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-05","61","49","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-06","63","37","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-07","65","35","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-08","65","28","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-09","65","28","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-10","67","28","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-11","60","28","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-12","65","30","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-13","63","40","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-14","63","40","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-15","54","40","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-16","65","41","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-17","68","34","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-18","54","41","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-19","57","40","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-20","60","35","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-21","63","31","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-22","53","37","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-23","61","37","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-24","63","33","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-25","61","35","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-26","62","33","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-27","63","33","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-28","66","32","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-29","70","38","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-30","63","35","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1986-12-31","55","43","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-01","55","46","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-02","59","40","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-03","55","45","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-04","55","40","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-05","58","39","47"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-06","51","39","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-07","58","32","46"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-08","57","27","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-09","62","34","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-10","66","28","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-11","66","28","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-12","63","27","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-13","58","37","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-14","65","38","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-15","54","38","44"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-16","53","34","42"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-17","63","24","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-18","61","26","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1987-01-19","65","30","57"
